transaction_id,Transaction_Date,Amount,Transaction_Type
3968,2024-04-27 22:59:20.064600,439.05,Deposit
3969,2024-02-25 18:06:17.584692,742.32,Deposit
3970,2024-04-12 03:14:26.249474,624.3,Withdrawal
3971,2024-02-28 15:39:55.401590,172.75,Deposit
3972,2024-01-11 12:57:21.628142,130.11,Withdrawal
3973,2024-02-03 11:25:54.255623,722.84,Withdrawal
3974,2024-03-20 09:32:52.821133,154.06,Deposit
3975,2024-03-02 20:41:48.383132,22.25,Withdrawal
3976,2024-04-21 23:13:39.835527,211.96,Withdrawal
3977,2024-04-02 18:04:09.107481,534.53,Deposit
3978,2024-04-26 19:02:13.887493,201.37,Deposit
3979,2024-03-15 02:30:14.002370,610.97,Deposit
3980,2024-04-02 10:11:30.793880,95.9,Transfer
3981,2024-03-27 04:06:23.194402,714.69,Deposit
3982,2024-02-21 23:49:56.730781,772.75,Deposit
3983,2024-03-22 02:58:14.809726,67.84,Deposit
3984,2024-04-16 17:06:51.666855,341.21,Deposit
3985,2024-02-07 03:33:48.208106,508.34,Deposit
3986,2024-04-28 12:01:39.623616,536.05,Transfer
3987,2024-04-09 15:31:19.498431,428.56,Deposit
3988,2024-01-06 09:42:16.398626,185.11,Transfer
3989,2024-01-19 04:59:37.925778,898.44,Deposit
3990,2024-02-28 04:17:42.673783,688.66,Deposit
3991,2024-01-05 20:01:02.734883,307.59,Transfer
3992,2024-03-07 16:53:44.532014,280.87,Transfer
3993,2024-01-03 23:27:39.324947,642.63,Transfer
3994,2024-01-28 18:18:55.891745,219.23,Withdrawal
3995,2024-04-25 00:08:20.678514,859.25,Withdrawal
3996,2024-03-23 19:23:06.716592,950.74,Withdrawal
3997,2024-03-04 04:06:00.812208,72.48,Transfer
3998,2024-02-19 22:49:28.940619,898.56,Deposit
3999,2024-01-17 01:07:00.107351,373.41,Transfer
4000,2024-01-28 14:58:24.308354,913.2,Deposit
4001,2024-04-09 18:23:03.644441,967.66,Deposit
4002,2024-02-19 08:21:53.665792,949.77,Withdrawal
4003,2024-01-22 06:03:07.859208,319.14,Transfer
4004,2024-04-05 03:59:12.672368,774.3,Transfer
4005,2024-01-13 00:23:03.943023,744.22,Deposit
4006,2024-01-01 00:43:54.803813,416.45,Withdrawal
4007,2024-03-18 01:26:57.213740,238.08,Transfer
4008,2024-03-18 14:47:10.369656,252.66,Deposit
4009,2024-02-27 17:18:24.797089,829.37,Transfer
4010,2024-04-13 06:06:28.527424,259.81,Transfer
4011,2024-02-17 14:27:01.339295,90.28,Deposit
4012,2024-04-18 10:15:55.694267,662.93,Transfer
4013,2024-02-10 02:42:53.298939,167.12,Deposit
4014,2024-01-07 00:38:18.491630,199.23,Transfer
4015,2024-02-23 07:28:49.275819,669.58,Transfer
4016,2024-02-04 10:39:24.310023,452.18,Withdrawal
4017,2024-04-13 14:11:38.633268,277.01,Deposit
4018,2024-03-18 10:47:17.400889,187.42,Deposit
4019,2024-01-17 23:47:54.628877,266.59,Deposit
4020,2024-01-14 06:30:23.788756,170.33,Withdrawal
4021,2024-03-12 19:52:38.069207,778.54,Deposit
4022,2024-03-15 19:36:29.151547,138.03,Deposit
4023,2024-04-01 16:20:26.087420,968.74,Transfer
4024,2024-01-03 14:14:56.525409,273.8,Deposit
4025,2024-03-03 10:26:41.094393,186.16,Transfer
4026,2024-01-02 17:34:38.259130,666.12,Withdrawal
4027,2024-03-23 01:17:45.010624,374.83,Deposit
4028,2024-04-17 08:33:16.858620,628.16,Deposit
4029,2024-02-28 12:45:34.567896,290.55,Transfer
4030,2024-02-27 07:41:39.662464,410.92,Deposit
4031,2024-04-19 14:16:18.873806,155.68,Transfer
4032,2024-01-27 18:34:56.082975,229.29,Withdrawal
4033,2024-03-08 07:12:11.458925,378.83,Transfer
4034,2024-04-27 22:08:48.571948,927.83,Withdrawal
4035,2024-01-20 22:17:00.500294,472.29,Withdrawal
4036,2024-03-12 18:19:50.207730,333.01,Withdrawal
4037,2024-04-01 08:55:17.823255,590.79,Transfer
4038,2024-02-04 20:43:14.215153,910.78,Deposit
4039,2024-02-05 04:49:06.948627,652.37,Deposit
4040,2024-04-07 22:59:05.990423,902.83,Transfer
4041,2024-01-25 17:36:05.872854,179.47,Transfer
4042,2024-04-16 13:41:53.919116,188.29,Transfer
4043,2024-03-30 05:32:25.919224,765.69,Withdrawal
4044,2024-03-25 14:56:42.273734,619.23,Withdrawal
4045,2024-04-12 02:19:22.088279,827.33,Transfer
4046,2024-01-12 20:54:35.253658,606.75,Withdrawal
4047,2024-03-30 08:55:40.833204,257.69,Withdrawal
4048,2024-04-01 17:14:18.505165,296.65,Deposit
4049,2024-04-01 03:49:51.326518,446.56,Withdrawal
4050,2024-03-23 03:58:00.293229,100.62,Withdrawal
4051,2024-03-20 01:41:18.768569,599.2,Deposit
4052,2024-01-10 05:45:10.673350,406.11,Transfer
4053,2024-03-15 19:18:08.578504,799.52,Withdrawal
4054,2024-03-02 06:25:28.466068,334.01,Transfer
4055,2024-03-01 00:54:50.291149,655.78,Deposit
4056,2024-01-20 22:31:54.870228,882.42,Withdrawal
4057,2024-02-08 03:12:21.605701,49.7,Deposit
4058,2024-03-11 11:53:24.675176,292.4,Deposit
4059,2024-02-15 14:14:33.451512,53.59,Withdrawal
4060,2024-02-14 17:37:16.216843,18.43,Withdrawal
4061,2024-03-28 08:51:44.548494,338.51,Deposit
4062,2024-03-30 12:07:22.686152,822.38,Deposit
4063,2024-01-31 14:26:40.762391,148.32,Deposit
4064,2024-03-01 09:18:00.750456,457.93,Withdrawal
4065,2024-03-01 23:46:47.022118,455.32,Deposit
4066,2024-02-14 07:05:32.543236,160.46,Transfer
4067,2024-03-22 16:08:37.990241,610.67,Deposit
4068,2024-02-24 13:28:54.921469,438.98,Transfer
4069,2024-02-09 14:28:15.177301,220.03,Transfer
4070,2024-01-02 22:17:04.667522,199.96,Transfer
4071,2024-03-12 03:11:03.239079,237.39,Transfer
4072,2024-02-17 07:37:13.854979,923.81,Deposit
4073,2024-04-02 12:06:04.538722,315.97,Transfer
4074,2024-04-25 13:26:23.080133,936.77,Transfer
4075,2024-01-05 23:02:49.890954,626.2,Withdrawal
4076,2024-01-25 18:30:02.369432,868.7,Deposit
4077,2024-01-17 05:36:07.475767,999.01,Withdrawal
4078,2024-04-04 20:22:47.747996,420.76,Transfer
4079,2024-04-08 02:36:05.385584,458.34,Withdrawal
4080,2024-02-13 16:33:29.165063,915.62,Withdrawal
4081,2024-02-16 07:47:29.824519,470.39,Withdrawal
4082,2024-03-25 18:18:23.353630,765.34,Transfer
4083,2024-01-04 19:09:10.972750,945.93,Deposit
4084,2024-03-27 17:27:16.803014,964.48,Withdrawal
4085,2024-02-17 04:52:33.973106,998.17,Transfer
4086,2024-03-05 08:38:59.123173,932.94,Deposit
4087,2024-03-24 15:38:12.578518,948.79,Deposit
4088,2024-03-21 19:16:33.452625,150.8,Withdrawal
4089,2024-01-22 02:08:41.023517,652.96,Transfer
4090,2024-03-05 19:01:20.347771,645.69,Withdrawal
4091,2024-03-06 10:28:57.777503,335.7,Transfer
4092,2024-02-22 18:59:42.208111,846.94,Withdrawal
4093,2024-03-18 10:25:32.717246,933.55,Transfer
4094,2024-04-29 05:56:36.111984,64.48,Withdrawal
4095,2024-01-10 02:37:05.529326,427.82,Transfer
4096,2024-03-07 22:57:31.681420,601.32,Transfer
4097,2024-02-25 02:21:34.369274,750.09,Transfer
4098,2024-03-19 00:47:32.009667,893.66,Transfer
4099,2024-04-22 04:55:54.788597,47.32,Deposit
4100,2024-02-13 10:05:38.253359,862.56,Transfer
4101,2024-02-16 04:30:10.963287,464.87,Deposit
4102,2024-03-21 19:19:03.220716,656.26,Withdrawal
4103,2024-04-11 08:50:49.504601,322.59,Deposit
4104,2024-04-15 02:28:24.189030,874.81,Transfer
4105,2024-03-18 06:17:20.891032,811.73,Deposit
4106,2024-03-14 05:56:49.551389,176.49,Transfer
4107,2024-03-26 22:26:30.296274,478.12,Transfer
4108,2024-04-15 14:00:39.488436,687.39,Deposit
4109,2024-02-13 05:07:36.372850,618.44,Transfer
4110,2024-01-09 20:27:41.211236,283.02,Transfer
4111,2024-01-11 19:33:53.525088,771.79,Withdrawal
4112,2024-03-24 13:37:19.429797,730.61,Withdrawal
4113,2024-03-06 01:08:50.619981,326.68,Transfer
4114,2024-03-28 04:04:43.863916,44.25,Withdrawal
4115,2024-04-06 19:37:59.929445,406.97,Transfer
4116,2024-01-27 00:45:01.405720,900.31,Withdrawal
4117,2024-04-12 09:41:41.342586,848.57,Deposit
4118,2024-02-04 15:44:10.678356,682.05,Transfer
4119,2024-03-16 15:04:23.727943,535.91,Withdrawal
4120,2024-02-25 09:56:27.676428,105.22,Withdrawal
4121,2024-01-16 01:17:48.911049,871.23,Withdrawal
4122,2024-01-04 23:41:13.653934,562.72,Deposit
4123,2024-04-19 23:41:38.861439,143.59,Withdrawal
4124,2024-03-31 13:15:11.520692,651.64,Deposit
4125,2024-04-14 07:35:19.000552,340.96,Transfer
4126,2024-03-11 03:33:18.006933,213.23,Deposit
4127,2024-04-14 13:35:10.635247,122.51,Deposit
4128,2024-02-29 17:17:34.318691,83.59,Transfer
4129,2024-04-11 07:07:23.579926,641.66,Deposit
4130,2024-01-16 06:22:12.443651,114.25,Transfer
4131,2024-02-28 05:25:17.231215,704.5,Transfer
4132,2024-04-02 13:43:40.706741,820.02,Withdrawal
4133,2024-03-03 17:24:30.018131,717.2,Deposit
4134,2024-01-18 06:53:01.361312,983.18,Transfer
4135,2024-01-14 20:47:51.303566,772.27,Transfer
4136,2024-04-04 09:32:28.001768,622.71,Deposit
4137,2024-04-27 17:51:42.884334,650.38,Transfer
4138,2024-01-22 04:34:57.493167,714.86,Transfer
4139,2024-01-14 08:07:38.533319,653.88,Withdrawal
4140,2024-03-28 19:56:54.780047,209.45,Deposit
4141,2024-04-03 00:08:44.236964,983.55,Transfer
4142,2024-04-02 13:49:00.249582,665.16,Withdrawal
4143,2024-01-02 01:20:13.585207,237.08,Deposit
4144,2024-04-26 05:59:48.418252,347.19,Withdrawal
4145,2024-02-22 13:09:45.093505,180.2,Withdrawal
4146,2024-01-04 12:07:16.528551,294.7,Withdrawal
4147,2024-03-08 09:42:19.421952,556.3,Withdrawal
4148,2024-01-29 13:54:10.823090,878.97,Deposit
4149,2024-03-31 02:23:04.424529,49.61,Transfer
4150,2024-03-18 16:22:44.726985,688.69,Transfer
4151,2024-03-25 08:22:47.840894,415.87,Withdrawal
4152,2024-03-03 00:25:35.392314,649.5,Withdrawal
4153,2024-03-29 06:10:30.251291,771.82,Deposit
4154,2024-04-15 19:57:15.990039,591.31,Deposit
4155,2024-04-26 13:40:37.868648,670.28,Transfer
4156,2024-02-20 18:21:29.158608,383.06,Transfer
4157,2024-01-24 23:17:06.475381,577.66,Deposit
4158,2024-02-12 20:35:00.299141,413.99,Transfer
4159,2024-03-28 21:24:40.537760,21.65,Transfer
4160,2024-02-04 10:10:29.634381,672.04,Withdrawal
4161,2024-01-20 07:06:34.268584,22.27,Withdrawal
4162,2024-03-27 21:09:55.255201,145.04,Withdrawal
4163,2024-03-05 02:31:58.609206,857.54,Deposit
4164,2024-01-20 02:56:42.897024,879.02,Deposit
4165,2024-01-24 05:44:41.318137,822.77,Withdrawal
4166,2024-01-13 09:44:49.186566,651.13,Transfer
4167,2024-04-18 21:30:48.406249,59.27,Transfer
4168,2024-04-07 08:55:54.529360,52.4,Deposit
4169,2024-03-01 04:04:22.591103,966.27,Deposit
4170,2024-01-17 11:48:44.682180,311.75,Transfer
4171,2024-04-24 18:41:06.031088,439.56,Withdrawal
4172,2024-03-29 16:36:28.573894,608.72,Transfer
4173,2024-02-22 16:22:40.484080,588.92,Withdrawal
4174,2024-04-25 06:58:27.996820,372.88,Transfer
4175,2024-04-03 17:07:26.515707,280.77,Withdrawal
4176,2024-04-29 03:40:03.193417,916.06,Deposit
4177,2024-01-10 01:08:23.597375,786.01,Withdrawal
4178,2024-02-25 21:38:09.006377,189.51,Transfer
4179,2024-04-08 11:55:19.861942,78.25,Deposit
4180,2024-03-27 14:31:36.391536,616.62,Deposit
4181,2024-01-20 15:14:03.513582,937.86,Deposit
4182,2024-01-16 22:43:45.887339,392.02,Withdrawal
4183,2024-02-26 08:21:01.809782,260.74,Withdrawal
4184,2024-03-21 21:55:56.119982,785.34,Withdrawal
4185,2024-04-10 07:05:59.698538,931.29,Transfer
4186,2024-02-28 16:02:35.507027,900.65,Deposit
4187,2024-01-26 23:50:05.233275,601.92,Transfer
4188,2024-03-08 00:01:06.608978,170.07,Transfer
4189,2024-01-24 14:14:21.714845,351.55,Deposit
4190,2024-03-23 01:55:53.735122,818.28,Deposit
4191,2024-02-01 04:04:04.203553,38.3,Transfer
4192,2024-04-09 07:55:41.291603,105.91,Transfer
4193,2024-02-28 13:47:13.374063,824.34,Deposit
4194,2024-01-04 19:38:15.776878,997.26,Transfer
4195,2024-03-05 01:46:43.147510,948.14,Withdrawal
4196,2024-02-03 16:19:37.349734,58.55,Withdrawal
4197,2024-04-28 04:28:01.694819,164.55,Deposit
4198,2024-01-06 23:56:49.229507,721.92,Deposit
4199,2024-04-06 16:34:33.219156,446.38,Transfer
4200,2024-04-08 08:56:08.302502,373.15,Deposit
4201,2024-01-13 05:56:39.841228,928.68,Transfer
4202,2024-04-05 22:17:29.496278,635.55,Transfer
4203,2024-01-18 19:43:31.048507,242.79,Deposit
4204,2024-03-04 04:49:19.149952,182.93,Transfer
4205,2024-04-21 00:47:12.654725,791.96,Transfer
4206,2024-02-02 18:21:15.359360,854.98,Transfer
4207,2024-01-11 21:49:36.371433,519.51,Transfer
4208,2024-04-19 16:50:58.560879,146.93,Transfer
4209,2024-04-14 18:15:23.522949,755.25,Transfer
4210,2024-04-01 04:28:42.815078,828.84,Deposit
4211,2024-01-03 02:17:09.965132,790.13,Transfer
4212,2024-03-22 22:04:57.746864,576.68,Transfer
4213,2024-01-06 15:18:07.895300,710.66,Withdrawal
4214,2024-02-21 23:47:27.003664,498.21,Deposit
4215,2024-04-25 11:15:01.573225,828.86,Transfer
4216,2024-01-28 16:45:38.440316,814.08,Transfer
4217,2024-02-21 20:02:58.765526,929.24,Withdrawal
4218,2024-01-22 11:50:12.777044,556.2,Transfer
4219,2024-02-05 14:35:57.354250,460.62,Transfer
4220,2024-02-22 06:01:23.207003,769.08,Deposit
4221,2024-03-21 21:45:15.450903,586.27,Withdrawal
4222,2024-03-10 15:29:57.562507,681.12,Deposit
4223,2024-03-13 10:56:23.940708,581.71,Withdrawal
4224,2024-03-30 22:44:22.799306,93.66,Deposit
4225,2024-02-19 03:08:35.886389,733.18,Transfer
4226,2024-04-23 23:33:01.740891,691.19,Deposit
4227,2024-04-08 08:53:07.933443,472.49,Transfer
4228,2024-01-17 04:12:40.575013,258.67,Withdrawal
4229,2024-04-23 13:34:40.241486,207.02,Transfer
4230,2024-03-26 21:46:15.263483,565.36,Deposit
4231,2024-02-02 20:57:10.830880,223.56,Withdrawal
4232,2024-04-05 20:48:25.616552,782.01,Withdrawal
4233,2024-02-14 17:46:14.578021,358.11,Transfer
4234,2024-02-15 20:16:50.934048,648.74,Deposit
4235,2024-03-11 03:58:56.037172,778.9,Transfer
4236,2024-01-30 13:01:57.910761,478.97,Transfer
4237,2024-01-21 16:29:13.344913,373.46,Deposit
4238,2024-02-09 22:55:45.503333,509.43,Deposit
4239,2024-01-14 15:19:07.947017,723.94,Deposit
4240,2024-03-16 22:59:55.055090,32.28,Withdrawal
4241,2024-02-20 06:57:00.332912,258.13,Withdrawal
4242,2024-04-01 02:19:08.553306,396.8,Transfer
4243,2024-02-15 05:40:10.255880,690.49,Transfer
4244,2024-03-07 19:40:01.039784,741.01,Transfer
4245,2024-01-05 16:51:38.404658,754.33,Withdrawal
4246,2024-03-05 16:07:56.443132,142.96,Withdrawal
4247,2024-03-27 04:09:30.882954,419.1,Deposit
4248,2024-02-17 19:50:23.389116,276.19,Withdrawal
4249,2024-03-04 08:31:10.066623,778.58,Transfer
4250,2024-01-25 03:32:48.435656,937.77,Deposit
4251,2024-02-15 06:58:06.355510,114.23,Deposit
4252,2024-01-07 20:21:19.790814,294.22,Transfer
4253,2024-02-04 00:29:54.937177,302.22,Transfer
4254,2024-04-28 06:11:46.935863,926.79,Transfer
4255,2024-01-31 19:23:54.628674,332.07,Deposit
4256,2024-03-06 13:09:12.661777,185.45,Withdrawal
4257,2024-02-07 01:11:23.937800,841.21,Transfer
4258,2024-02-07 04:43:50.349423,421.43,Withdrawal
4259,2024-03-18 20:00:40.212799,408.79,Transfer
4260,2024-02-13 03:29:09.984033,264.82,Transfer
4261,2024-01-08 23:50:30.020730,197.85,Deposit
4262,2024-03-19 16:15:24.783329,885.36,Withdrawal
4263,2024-03-29 11:54:19.818124,34.76,Withdrawal
4264,2024-04-18 07:20:02.857590,574.99,Withdrawal
4265,2024-01-15 20:54:43.509137,460.27,Withdrawal
4266,2024-03-01 15:49:39.658063,529.98,Withdrawal
4267,2024-01-16 11:51:01.964968,630.6,Transfer
4268,2024-04-20 23:36:32.337413,365.14,Transfer
4269,2024-01-21 21:28:36.854560,785.0,Deposit
4270,2024-01-26 22:18:41.521461,82.15,Transfer
4271,2024-02-24 20:25:36.316221,795.43,Withdrawal
4272,2024-04-03 22:49:10.790350,150.86,Transfer
4273,2024-03-03 15:09:57.240394,378.94,Transfer
4274,2024-04-09 03:02:29.744044,362.64,Deposit
4275,2024-03-04 09:01:08.991238,479.41,Withdrawal
4276,2024-04-05 03:17:12.632553,334.71,Transfer
4277,2024-02-28 22:43:19.411531,695.52,Withdrawal
4278,2024-04-17 22:32:10.829315,450.13,Withdrawal
4279,2024-03-06 18:06:43.681720,497.69,Transfer
4280,2024-03-14 02:33:06.668098,751.42,Withdrawal
4281,2024-02-12 23:26:15.784963,652.55,Deposit
4282,2024-03-02 18:09:58.176826,14.39,Transfer
4283,2024-04-17 22:08:15.615954,874.91,Deposit
4284,2024-01-09 08:05:24.350727,385.0,Deposit
4285,2024-02-11 23:19:09.243803,917.87,Deposit
4286,2024-01-18 10:58:20.473182,837.74,Transfer
4287,2024-03-02 09:46:42.360491,983.64,Deposit
4288,2024-04-03 04:55:08.818234,868.44,Transfer
4289,2024-03-05 11:51:19.885793,337.89,Deposit
4290,2024-02-14 20:55:59.144739,565.66,Transfer
4291,2024-02-10 20:53:38.468982,439.09,Withdrawal
4292,2024-04-10 06:41:05.389450,204.44,Deposit
4293,2024-04-26 21:47:45.455982,537.17,Withdrawal
4294,2024-04-25 07:54:39.131263,478.52,Deposit
4295,2024-04-02 13:06:30.449848,455.68,Transfer
4296,2024-03-04 11:36:44.350626,94.63,Transfer
4297,2024-01-12 07:21:30.855570,365.3,Deposit
4298,2024-03-04 02:31:14.295850,843.53,Transfer
4299,2024-03-09 14:13:22.800551,117.83,Withdrawal
4300,2024-02-07 04:51:15.898188,367.83,Deposit
4301,2024-04-02 16:48:50.091574,867.13,Transfer
4302,2024-02-23 22:58:06.997974,79.54,Deposit
4303,2024-03-14 04:56:10.497228,91.25,Transfer
4304,2024-01-24 02:45:23.002562,775.54,Deposit
4305,2024-03-29 04:07:07.118451,840.72,Transfer
4306,2024-03-26 19:11:31.107643,495.06,Withdrawal
4307,2024-04-06 10:55:12.777048,902.28,Transfer
4308,2024-03-21 13:58:08.976228,893.33,Transfer
4309,2024-01-18 00:37:33.517974,731.04,Withdrawal
4310,2024-04-28 19:36:09.138744,92.14,Withdrawal
4311,2024-03-03 10:13:41.601274,192.83,Withdrawal
4312,2024-04-26 06:04:03.083460,738.72,Withdrawal
4313,2024-03-17 04:57:34.510464,235.31,Withdrawal
4314,2024-03-23 23:29:47.771037,469.63,Withdrawal
4315,2024-04-16 14:58:35.598006,169.37,Transfer
4316,2024-04-27 14:55:24.097768,884.64,Deposit
4317,2024-02-29 14:30:22.974097,582.63,Transfer
4318,2024-04-06 01:50:14.445274,582.39,Withdrawal
4319,2024-04-18 08:50:45.263576,617.36,Deposit
4320,2024-01-08 03:45:35.859853,938.71,Transfer
4321,2024-01-15 23:56:35.938770,838.04,Deposit
4322,2024-04-08 17:26:04.118057,640.48,Withdrawal
4323,2024-04-23 00:33:27.911772,100.66,Deposit
4324,2024-01-17 11:08:18.400549,794.66,Withdrawal
4325,2024-01-15 10:25:32.599911,423.72,Deposit
4326,2024-01-15 13:05:18.272604,640.47,Deposit
4327,2024-04-09 15:36:42.722319,652.41,Deposit
4328,2024-02-06 20:39:46.151621,940.14,Withdrawal
4329,2024-03-20 01:32:53.516430,277.03,Deposit
4330,2024-02-25 19:09:21.242135,80.59,Deposit
4331,2024-04-27 10:38:56.442709,931.15,Deposit
4332,2024-04-21 08:57:06.275551,184.25,Withdrawal
4333,2024-03-10 03:25:53.871991,505.04,Withdrawal
4334,2024-01-11 13:01:43.448594,41.1,Deposit
4335,2024-01-26 15:32:50.785145,334.81,Transfer
4336,2024-01-26 12:46:44.010313,351.88,Withdrawal
4337,2024-01-24 09:44:04.399714,486.74,Transfer
4338,2024-03-06 06:58:05.743635,290.44,Withdrawal
4339,2024-04-27 10:30:04.364267,892.97,Withdrawal
4340,2024-03-23 22:32:23.626413,860.04,Withdrawal
4341,2024-03-21 06:22:46.009226,240.69,Withdrawal
4342,2024-03-31 19:56:13.528803,122.71,Withdrawal
4343,2024-01-11 02:38:13.059683,486.91,Deposit
4344,2024-03-03 09:12:26.823416,252.26,Transfer
4345,2024-03-04 02:35:05.447710,674.14,Transfer
4346,2024-01-11 06:32:08.428172,919.25,Deposit
4347,2024-02-19 16:11:34.749385,709.41,Transfer
4348,2024-02-20 10:43:52.025702,40.76,Transfer
4349,2024-01-08 15:37:59.647208,428.64,Withdrawal
4350,2024-02-18 14:42:50.371107,818.87,Deposit
4351,2024-01-12 21:21:45.489542,957.69,Withdrawal
4352,2024-04-12 23:41:18.490473,244.63,Transfer
4353,2024-03-29 08:32:22.480695,135.46,Deposit
4354,2024-01-17 06:41:12.927114,542.09,Withdrawal
4355,2024-03-12 19:14:19.782171,21.59,Withdrawal
4356,2024-03-13 02:32:58.524656,162.85,Transfer
4357,2024-02-15 23:30:19.223322,820.74,Deposit
4358,2024-04-24 20:03:49.547438,179.17,Deposit
4359,2024-02-20 15:25:56.977384,841.52,Deposit
4360,2024-04-10 13:27:54.451238,740.98,Deposit
4361,2024-01-18 12:23:25.966853,351.77,Transfer
4362,2024-01-12 18:53:25.120893,383.04,Withdrawal
4363,2024-04-16 06:01:17.107916,185.58,Withdrawal
4364,2024-02-03 04:57:59.855229,218.67,Withdrawal
4365,2024-03-12 09:38:00.636155,293.07,Deposit
4366,2024-04-08 20:59:14.801917,260.23,Deposit
4367,2024-03-05 02:38:42.448586,186.09,Transfer
4368,2024-01-10 16:18:24.053869,302.11,Transfer
4369,2024-04-04 12:09:20.415436,382.37,Withdrawal
4370,2024-03-10 10:13:24.694681,659.61,Transfer
4371,2024-01-16 02:46:23.879535,125.72,Transfer
4372,2024-01-08 14:29:07.299412,927.91,Deposit
4373,2024-04-29 08:47:49.475965,590.39,Transfer
4374,2024-02-04 14:11:23.936655,923.32,Withdrawal
4375,2024-02-15 16:59:05.706576,962.19,Transfer
4376,2024-04-23 10:49:44.365805,722.18,Transfer
4377,2024-03-10 10:32:27.171696,751.29,Deposit
4378,2024-03-19 22:28:12.174892,681.89,Withdrawal
4379,2024-02-17 18:05:11.389813,892.11,Deposit
4380,2024-02-14 18:21:31.247091,352.3,Deposit
4381,2024-02-07 19:57:27.232300,863.47,Deposit
4382,2024-03-06 18:24:21.299270,265.96,Transfer
4383,2024-04-16 12:24:04.142537,950.48,Withdrawal
4384,2024-01-02 13:47:21.796801,997.5,Withdrawal
4385,2024-01-16 08:51:38.671532,395.73,Withdrawal
4386,2024-04-15 21:52:27.670273,733.43,Deposit
4387,2024-02-06 16:42:00.081054,260.37,Deposit
4388,2024-04-09 14:32:10.629933,328.24,Withdrawal
4389,2024-02-15 22:07:24.773723,966.18,Deposit
4390,2024-04-20 14:46:07.823604,855.14,Transfer
4391,2024-02-11 06:12:58.690056,737.75,Transfer
4392,2024-03-15 10:14:01.353244,700.69,Transfer
4393,2024-02-25 10:52:29.683976,685.5,Deposit
4394,2024-04-06 19:01:55.576449,676.64,Withdrawal
4395,2024-03-06 18:50:46.150622,698.44,Transfer
4396,2024-03-22 09:29:15.764393,319.1,Transfer
4397,2024-04-21 08:34:21.585887,216.02,Transfer
4398,2024-01-21 10:57:00.623339,511.52,Transfer
4399,2024-02-21 02:37:56.803809,575.45,Withdrawal
4400,2024-01-24 21:18:35.020119,669.11,Withdrawal
4401,2024-02-14 01:33:45.991035,539.63,Transfer
4402,2024-01-30 15:36:29.585052,476.95,Deposit
4403,2024-01-31 14:37:30.931461,289.69,Deposit
4404,2024-04-16 05:35:45.099039,816.46,Deposit
4405,2024-04-25 09:27:43.205961,605.97,Deposit
4406,2024-03-09 10:06:34.394416,678.69,Withdrawal
4407,2024-01-21 04:44:53.506870,122.69,Transfer
4408,2024-01-16 16:18:04.514560,611.78,Withdrawal
4409,2024-01-22 17:48:12.197660,404.12,Transfer
4410,2024-03-14 09:59:27.164650,902.57,Deposit
4411,2024-01-05 16:35:40.828660,804.03,Deposit
4412,2024-01-03 15:59:29.257277,445.42,Withdrawal
4413,2024-03-22 20:30:52.065747,303.16,Transfer
4414,2024-03-06 10:50:08.613894,174.35,Transfer
4415,2024-02-17 03:35:30.246537,981.77,Transfer
4416,2024-01-22 23:25:46.135905,24.62,Deposit
4417,2024-01-30 17:36:51.224829,75.06,Deposit
4418,2024-03-15 04:41:54.267905,655.19,Deposit
4419,2024-03-04 10:32:51.993973,140.96,Withdrawal
4420,2024-02-11 06:12:43.249059,204.05,Transfer
4421,2024-03-07 20:29:23.103167,871.59,Withdrawal
4422,2024-03-21 11:22:28.260623,79.83,Deposit
4423,2024-02-05 08:12:25.205278,405.56,Deposit
4424,2024-02-12 23:57:43.863394,166.77,Transfer
4425,2024-03-05 09:43:21.879713,795.27,Transfer
4426,2024-03-19 13:34:19.186368,784.86,Withdrawal
4427,2024-03-13 21:17:53.620894,539.19,Withdrawal
4428,2024-04-01 10:57:02.990525,889.97,Withdrawal
4429,2024-01-20 10:26:51.046085,315.01,Withdrawal
4430,2024-02-25 18:37:09.191299,112.2,Transfer
4431,2024-01-12 00:00:37.119656,534.33,Withdrawal
4432,2024-04-26 08:56:46.861587,854.67,Transfer
4433,2024-04-28 10:21:00.771970,664.38,Transfer
4434,2024-01-15 17:45:56.597490,858.06,Deposit
4435,2024-02-03 05:43:41.412431,924.88,Transfer
4436,2024-04-17 13:28:45.722375,904.76,Transfer
4437,2024-04-08 13:20:02.635317,221.48,Withdrawal
4438,2024-03-18 07:12:01.461001,267.57,Transfer
4439,2024-02-28 18:58:24.305423,212.99,Deposit
4440,2024-03-12 22:39:42.646459,80.12,Transfer
4441,2024-01-09 05:05:26.003158,640.86,Transfer
4442,2024-02-28 02:01:27.178708,793.69,Transfer
4443,2024-02-04 23:12:20.742843,484.23,Deposit
4444,2024-03-23 21:15:42.458414,486.85,Deposit
4445,2024-03-13 21:46:26.627516,183.07,Deposit
4446,2024-04-07 07:23:35.330605,579.16,Transfer
4447,2024-03-22 04:57:43.815204,941.66,Deposit
4448,2024-02-12 11:04:01.557078,859.41,Deposit
4449,2024-04-11 16:33:10.051988,479.09,Deposit
4450,2024-01-17 14:10:40.832609,202.6,Withdrawal
4451,2024-03-15 11:16:02.050923,76.87,Transfer
4452,2024-01-28 22:02:20.902915,719.32,Deposit
4453,2024-01-26 17:08:50.760536,100.89,Transfer
4454,2024-04-09 16:08:01.498338,477.43,Withdrawal
4455,2024-01-25 21:30:58.892478,706.97,Transfer
